i was able to book the room for you your reference number is {ref} is there anything else i can assist you with today,"iva , in numru ta' referenza huwa l [ ogħla numru2j63q ]{""entity"": ""ref""}"
you have already been booked for {bookstay} nights starting on {bookday} is there an additional day you would like to stay,"in numru ta' referenza tiegħek kollu huwa [ 5uqzqh6i ]{""entity"": ""ref""}"
i just booked that for you your reference number is {ref} is there anything else i can do for you,"kbir [ għal 6 ]{""entity"": ""booktime""}"
your room has been booked successfully your confirmation number is {ref} would you like help with anything else,"in numru ta' referenza tiegħek kollu huwa [ 7a2j5s4u ]{""entity"": ""ref""}"
i booked you for pipasha restaurant the table will be reserved for 15 minutes reference number is:{ref} can i help you with anything else,"għandek [ tkompli bil ]{""entity"":"" name""} ħidma tiegħek [ . ]{""entity"": ""ref""}"
i have made those reservations and your reference number is {ref},"ir [ rebbieħ tiegħek ]{""entity"": ""name""} jista' jgħinlek b'kull ħaġa oħra"
i looked and this was the {choice} restaurant serving {food} i have booked you a table the table will be reserved for 15 minutes ref {ref} any thing else,"ir [ rebbieħ tiegħek ]{""entity"": ""name""} jista' jgħinlek b'kull ħaġa oħra"
your table at the {name} is booked ref n2xf9gwq can i help you with anything else today,"għalhekk inti se tkun qed toqgħod fuq il [ paġna ta' alexander u ]{""entity"": ""name""} tista' tgħin bi kwalunkwe ħaġa llum ."
ok done i have that booked with reference number {ref} do you need any other assistance,"għalhekk inti se tkun qed toqgħod fuq il [ paġna ta' alexander u ]{""entity"": ""name""} tista' tgħin bi kwalunkwe ħaġa llum ."
ok we were able to book that for you your confirmation code is {ref},"għalhekk inti se tkun qed toqgħod fuq il [ paġna ta' alexander u ]{""entity"": ""name""} tista' tgħin bi kwalunkwe ħaġa llum ."
booking was successful the address is {address} postcode is {postcode} the reference number is:{ref},"għandek ir riżerva tiegħek [ għal 2 ]{""entity"":"" bookday""} ."
sure booking was successful your confirmation number is {ref},"in numru ta' referenza tiegħek kollu mniżżel fil kotba huwa [ 3mipu28b jista' ]{""entity"": ""ref""} jgħinlek tkompli"
i have successfully booked you at the {name} the reference number is {ref} can i help you with anything else today,"l applikanti għandhom [ jissodisfaw ir rekwiżiti ġenerali ]{""entity"": ""booktime""} għad dħul u l ħruġ tal [ applikazzjoni . ]{""entity"": ""ref""}"
okay youre all set the hotel is booked and the reference number is {ref} can i help you with anything else today,"għal aktar informazzjoni: Marjory van den Broit Strasburgu tel . 33 3 881 74588 Brussel tel . [ 32 2 ]{""entity"":"" bookday""} 28 481 74588 e mail: econ press europarl . eu . int"
sure the booking was successful reference number is:{ref},"il punteġġ tiegħek kien ta' suċċess u n numru ta' referenza [ huwa v44g1k2d hemmhekk kull ċirkolari ]{""entity"":"" booktime""}"
i was able to reserve that reference number is {ref},"il punteġġ tiegħek kien ta' suċċess u n numru ta' referenza [ huwa v44g1k2d hemmhekk kull ċirkolari ]{""entity"":"" booktime""}"
your room is booked ref {ref} can i help you with anything else today,"l istudju kien numru ta' referenza ta' suċċess is [ Sur p16vjzdh ]{""entity"": ""ref""}"
i have booked you with the ashley hotel in the north for {bookstay} day if you need anything further that i can assist with dont hesitate to call,"it tabella se tkun riżervata għan numru ta' referenza ta' 15 il minuta [ . ]{""entity"": ""ref""}"
you got it here is your reference number:{ref},"iva ġejt imniżżel [ f'tabella għall ]{""entity"":"" booktime""}[ ivvjaġġar fejn ]{""entity"": ""ref""} se titbiegħed minn"
booking was successful the reference number is {ref} any further questions,"[ hemm xi ]{""entity"": ""bookstay""} ħaġa li tista' tgħin biex"
your table has been booked the reference number is {ref},"[ hemm xi ]{""entity"": ""bookstay""} ħaġa li tista' tgħin biex"
booking was successful reference number is:{ref} will you need anything else,"in numru ta' referenza tiegħek kien ta' suċċess [ uf3cuvbo hemm ]{""entity"": ""ref""} xi ħaġa li tista' tagħmel għalik llum ."
youre all booked your reference number is {ref} can i assist you further,"in numru ta' referenza tiegħek kien ta' suċċess [ uf3cuvbo hemm ]{""entity"": ""ref""} xi ħaġa li tista' tagħmel għalik llum ."
ok you are all set for {name} on friday table for {bookpeople} at 17 {booktime} 30 can i help with anything else,"i irreġistra t tabella tiegħek , in numru ta' referenza għandu jiġi [ mniżżel bħala rqs2gvaq ]{""entity"": ""ref""}"
ok ive booked your table your reference number is {ref} can i help with anything else,"i irreġistra t tabella tiegħek , in numru ta' referenza għandu jiġi [ mniżżel bħala rqs2gvaq ]{""entity"": ""ref""}"
done your reference number is {ref} can i help you with anything else,"ir riżerva tiegħek hija ssettjata kollha n numru ta' referenza tiegħek huwa [ 4r3bmwnk ]{""entity"": ""ref""}"
got it you are successfully booked for {bookstay} nights starting {bookday} your reference number is {ref},"għandek tabella mniżżla għall [ eraina hemm ]{""entity"": ""name""} xi ħaġa li tista' tagħmel għalik"
ive booked that for you the reference number is {ref} may i help with anything else,"in numru ta' riżerva tiegħek huwa [ l4fiu0qg hemmhekk ]{""entity"": ""ref""} kwalunkwe ħaġa oħra i tista' tgħinlek"
the table will be reserved for 15 minutes the reference number is {ref},"l istejjer kienu ta' suċċess u se jkollhom it tabella għal 15 il minuta u n numru ta' referenza is [ qjmiccey huwa ]{""entity"": ""ref""} hemm kull ħaġa li tista' tgħin"
you are booked for sunday and your reference number is {ref} may i help you with anything else today,"ok i was able to get this for you reference number is [ 2rab8amp are ]{""entity"": ""ref""} you looking for places to go as well i can help with that too"
booking was successful for {bookday} reference number is:{ref},"ir riżerva tiegħek saret għas sodda ta' [ alexander u hemm ]{""entity"": ""name""} xi ħaġa oħra li tista' tagħmel"
since you mentioned a hotel rather than a guesthouse ive booked you at the {name} but just let me know if you prefer the other your reference is {ref},"l indirizz [ għad dar ]{""entity"": ""name""} ta' l ajru u tal [ baħar ]{""entity"": ""ref""}"
ok ive made you a booking at {name} on back lane camb {address} urne {postcode} phone {phone} is 01954714600 the reference number is {ref},"in numru ta' referenza tiegħek kien ta' suċċess [ 5 ]{""entity"": ""ref""}"
i have confirmed your reservation at charlie chan {name} s on {bookday} at {booktime} for {bookpeople} the reference number is {ref} is there anything else you need help with,"in numru ta' referenza tiegħek kien ta' suċċess [ 5 ]{""entity"": ""ref""}"
i was able to book that for you your reference number is {ref},"in numru ta' referenza tiegħek kien ta' suċċess [ 5 ]{""entity"": ""ref""}"
sure thing your reference number is {ref} can i help you with anything else today,"is [ sitwazzjoni fil ]{""entity"":"" food""}[ Ġeorġja ]{""entity"": ""ref""}"
i was able to book it reference number is {ref},"dan kien ta' suċċess għall istudju tiegħek , it tabella se tiġi riżervata għal 15 il minuta , in numru ta' referenza tiegħek huwa [ 54gi6ai7 . ]{""entity"": ""ref""}"
reference number is:{ref} is there anything else,"dan kien ta' suċċess għall istudju tiegħek , it tabella se tiġi riżervata għal 15 il minuta , in numru ta' referenza tiegħek huwa [ 54gi6ai7 . ]{""entity"": ""ref""}"
booking was successful the table will be reserved for 15 minutes reference number is:{ref} anything else,"l istudju kien ta' suċċess , it tabella se tiġi riżervata għal numru ta' referenza ta' 15 il minuta [ . ]{""entity"": ""ref""}"
this booking is successful for {bookstay} night your reference number is {ref} is there anything else i can assist you with,"i kien kapaċijirreġistralek tabella [ f'fitzbillies Ħafna drabijkun ]{""entity"":"" name""} hemm xi ħaġa li tista' tgħinlek"
your reservations for 4 have been made for {bookday} at {booktime} at {name} the table will be reserved for 15 minutes {ref},"i kien kapaċijirreġistralek tabella [ f'fitzbillies Ħafna drabijkun ]{""entity"":"" name""} hemm xi ħaġa li tista' tgħinlek"
booking was successful your reference number is:{ref} do you need any further assistance today,"i just completed your booking the table will be reserved for 15 minutes and the reference number is [ gew1enh5 is ]{""entity"": ""ref""} there anything else i can help you with"
great your reference number is {ref} is there anything else i can help with,"in numru ta' referenza tiegħek huwa [ jdntitolat3 . ]{""entity"": ""ref""}"
you are booked for the {name} your reference number is {ref} is there anything else i can assist you with,"isem u [ indirizz tal ]{""entity"":"" name""} manifattur i tas sustanza [ bijoloġika attiva ]{""entity"": ""ref""}"
the hotel booking is complete the reference number is {ref},"isem u [ indirizz tal ]{""entity"":"" name""} manifattur i tas sustanza [ bijoloġika attiva ]{""entity"": ""ref""}"
i was able to make your reservation your confirmation is {ref} can i help with anything else,"i għandek dak ir reġistrazzjoni n numru ta' referenza huwa [ lublanc5n6x ]{""entity"": ""ref""}"
i have successfully booked you for {name} reference number is {ref} do you need anything else,"i għandek dak ir reġistrazzjoni n numru ta' referenza huwa [ lublanc5n6x ]{""entity"": ""ref""}"
your table is reserved reference number {ref},"i għandek dak ir reġistrazzjoni n numru ta' referenza huwa [ lublanc5n6x ]{""entity"": ""ref""}"
it is available for fou {bookstay} night {bookpeople} for five people ive taken the liberty of booking these rooms for you is that agreeable to you,"i għandek dak ir reġistrazzjoni n numru ta' referenza huwa [ lublanc5n6x ]{""entity"": ""ref""}"
your booking was successful the reference number is:{ref} is there anything else i can help you with,"għandek bżonn [ ta' iktar fondi għall ]{""entity"":"" name""} ġlieda [ kontra l bidla fil ]{""entity"": ""ref""} klima ."
you are booked for {name} on {bookday} at 11:4 {booktime} your reference number is {ref} may i help you with anything else,"ok l imsaren kien ta' suċċess hawnhekk huwa n numru ta' referenza tiegħek [ . ]{""entity"": ""ref""}"
